level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team,MatchName,GameWeek
931,932,542.0,45.0,36.0,24,53.760000000000005,44.47200000000001,53.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.87'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '75.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '49.2'}]","[91, 117, 30, 35, 37, 216, 218]",True,136345.0,51.660000000000004,51.204,,,,,,,,,,,52.66666666666667,,,,6.0,5.0,5.0,6.0,0.01685596,0.0138454,-0.003010559999999999,Aston Villa,Everton,8.0,Youri Tielemans,DMC,True,-3.7466703022451213,0.0,107.32494343912761,Y. Tielemans,51.0,Aston Villa,Aston Villa vs Everton,4
932,933,543.0,45.0,38.0,24,51.660000000000004,51.204,53.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '54.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.24'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '96.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,344259.0,56.7,65.688,,,,,,,,,,,52.7,,,,5.0,6.0,6.0,7.0,0.0138454,0.01473596,0.0008905599999999986,Aston Villa,Everton,14.0,Pau Torres,DC,True,-1.7211263420883327,0.0,70.81362771478919,P. Torres,51.0,Aston Villa,Aston Villa vs Everton,4
933,934,544.0,45.0,40.0,24,56.910000000000004,65.48400000000001,53.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '76.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.04'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 117, 30, 35, 38, 216, 218]",True,89925.0,46.095,51.816,,,,,,,,,,,52.733333333333334,,,,6.0,7.0,5.0,6.0,0.01473596,0.0138454,-0.0008905599999999986,Aston Villa,Everton,12.0,Lucas Digne,DL,True,-4.060825205589964,0.0,-128.35330956152058,L. Digne,51.0,Aston Villa,Aston Villa vs Everton,4
934,935,544.5,45.0,41.5,24,46.095,51.816,53.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,344259.0,49.980000000000004,50.524,,,,,,545.0,,,,,52.75833333333334,,,,5.0,6.0,5.0,6.0,0.0138454,0.0138454,0.0,Aston Villa,Everton,14.0,Pau Torres,DC,True,0.0,4.092561638726998,-18.395120141948965,P. Torres,51.0,Aston Villa,Aston Villa vs Everton,4
935,936,545.0,45.0,43.0,24,49.980000000000004,50.524,53.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '58.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.12'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '52.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,344259.0,54.6,39.78,,,,,,,,,,,52.78333333333334,,,,5.0,5.0,6.0,4.0,0.01429128,0.01689528,0.0026039999999999987,Aston Villa,Everton,14.0,Pau Torres,DC,True,6.717391370703787,0.0,-66.73193513917083,P. Torres,51.0,Aston Villa,Aston Villa vs Everton,4
936,937,546.0,45.0,45.0,24,54.18000000000001,39.712,53.0,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '40.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '57.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.19'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,136345.0,60.480000000000004,27.472,,,,,,,,,,,52.81666666666667,,,,6.0,4.0,6.0,3.0,0.01689528,0.01689528,0.0,Aston Villa,Everton,8.0,Youri Tielemans,DMC,True,6.143940069776583,0.0,-62.764853300697496,Y. Tielemans,51.0,Aston Villa,Aston Villa vs Everton,4
937,938,547.0,45.0,59.0,24,62.685,41.14,53.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.31'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '70.5'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,92547.0,64.47,47.940000000000005,,,,,,,,,,,53.050000000000004,,,,7.0,4.0,7.0,5.0,0.0199707,0.01935132,-0.0006193799999999992,Aston Villa,Everton,6.0,Ross Barkley,Sub,,0.05286397210262095,0.0,75.2916961003173,R. Barkley,51.0,Aston Villa,Aston Villa vs Everton,4
938,939,548.0,46.0,0.0,24,64.47,48.348,54.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '78.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.57'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '69.3'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,136345.0,72.765,53.65200000000001,,,,,,,,,,,53.06666666666667,,,,7.0,5.0,8.0,6.0,0.01935132,0.02401521,0.004663889999999997,Aston Villa,Everton,8.0,Youri Tielemans,DMC,True,5.241623706843278,0.0,32.59571611840716,Y. Tielemans,51.0,Aston Villa,Aston Villa vs Everton,4
939,940,549.0,46.0,5.0,24,72.66000000000001,53.244,54.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '66.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '74.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '3.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.93'}]","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,369813.0,70.03500000000001,50.592000000000006,,,,,,,,,,,53.150000000000006,,,,8.0,6.0,8.0,6.0,0.02401521,0.02401521,0.0,Aston Villa,Everton,41.0,Jacob Ramsey,AML,True,-1.0694838011604588,0.0,-134.70684621043392,J. Ramsey,51.0,Aston Villa,Aston Villa vs Everton,4
940,941,550.0,46.0,7.0,24,69.72000000000001,50.592000000000006,54.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.71'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '59.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '66.4'}]","[91, 119, 117, 30, 38, 216, 218]",True,136345.0,69.72000000000001,40.324,,,,,,,,,,,53.18333333333334,,,,8.0,5.0,8.0,4.0,0.0241224,0.02385149,-0.0002709099999999992,Aston Villa,Everton,8.0,Youri Tielemans,DMC,True,3.1445167172254713,0.0,-90.0,Y. Tielemans,51.0,Aston Villa,Aston Villa vs Everton,4
941,942,551.0,46.0,7.0,24,69.72000000000001,40.324,54.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.95'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '63.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '70.7'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,92547.0,66.675,48.07600000000001,,,,,,,,,,,53.18333333333334,,,,8.0,4.0,7.0,5.0,0.02385149,0.01935132,-0.004500169999999998,Aston Villa,Everton,6.0,Ross Barkley,Sub,,-4.9858565609052405,0.0,111.44499217779598,R. Barkley,51.0,Aston Villa,Aston Villa vs Everton,4
942,943,552.0,46.0,9.0,24,65.625,48.484,54.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '100.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.26'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 120, 29, 36, 37, 217, 218]",True,136345.0,72.03,68.0,,,,,,,,,,,53.21666666666667,,,,,,,,,,,Aston Villa,Everton,8.0,Youri Tielemans,DMC,True,-5.40607960164197,0.0,71.83056479741585,Y. Tielemans,51.0,Aston Villa,Aston Villa vs Everton,4
943,944,292.0,46.0,29.0,31,29.61,0.0,54.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '47.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.21'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.2'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.9'}]","[91, 212, 36, 37, 216]",True,367781.0,50.295,3.3320000000000003,,,,,,,,,,,53.550000000000004,,,,,,,,,,,Everton,Aston Villa,37.0,James Garner,Sub,,19.98725279851957,0.0,9.150764135726302,J. Garner,51.0,Aston Villa,Aston Villa vs Everton,4
944,945,554.0,46.0,30.0,24,53.865,65.07600000000001,54.0,SecondHalf,BallRecovery,Successful,[],[93],False,344259.0,,,,,,,,,,,,,53.56666666666667,,,,,,,,,,,Aston Villa,Everton,14.0,Pau Torres,DC,True,0.0,0.0,,P. Torres,51.0,Aston Villa,Aston Villa vs Everton,4
945,946,555.0,46.0,32.0,24,47.46000000000001,65.07600000000001,54.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.06'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '39.8'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '7.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '100.0'}]","[91, 118, 120, 128, 35, 37, 215, 218]",True,344259.0,7.7700000000000005,68.0,,,,,,,,,,,53.6,,,,,,,,,,,Aston Villa,Everton,14.0,Pau Torres,DC,True,-37.60778208295959,0.0,175.78657715528584,P. Torres,51.0,Aston Villa,Aston Villa vs Everton,4
946,947,557.0,46.0,49.0,24,0.0,0.0,54.0,SecondHalf,Card,Successful,"[{'type': {'value': 31, 'displayName': 'Yellow'}}]",[65],False,102248.0,,,,,,,,,,,"{'value': 31, 'displayName': 'Yellow'}",,53.88333333333334,,,,,,,,,,,Aston Villa,Everton,23.0,Emiliano Martinez,GK,True,0.0,0.0,,E. Martinez,51.0,Aston Villa,Aston Villa vs Everton,4
947,948,294.0,47.0,7.0,31,80.01,0.0,55.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.40'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '69.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '8.0'}]","[91, 212, 35, 37, 217]",True,367781.0,72.66000000000001,5.44,,,,,,,,,,,54.18333333333334,,,,9.0,0.0,8.0,0.0,0.02756312,0.02122129,-0.00634183,Everton,Aston Villa,37.0,James Garner,Sub,,-0.949701618191618,0.0,143.49352215357456,J. Garner,52.0,Everton,Aston Villa vs Everton,4
948,949,294.5,47.0,8.5,31,72.66000000000001,5.44,55.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,357427.0,68.67000000000002,8.5,,,,,,295.0,,,,,54.208333333333336,,,,8.0,0.0,7.0,1.0,0.02122129,0.01870347,-0.0025178200000000005,Everton,Aston Villa,7.0,Dwight McNeil,AMC,True,0.0,-1.2403472733760665,142.5147775442198,D. McNeil,52.0,Everton,Aston Villa vs Everton,4
949,950,295.0,47.0,10.0,31,68.67000000000002,8.5,55.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '43.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.10'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,357427.0,56.49,29.240000000000002,,,,,,,,,,,54.233333333333334,,,,7.0,0.0,6.0,3.0,0.0174506,0.01689528,-0.0005553200000000015,Everton,Aston Villa,7.0,Dwight McNeil,AMC,True,-4.356954456027253,0.0,120.42447960958437,D. McNeil,52.0,Everton,Aston Villa vs Everton,4
950,951,295.5,47.0,12.5,31,56.49,29.240000000000002,55.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,107941.0,55.02,37.400000000000006,,,,,,296.0,,,,,54.275000000000006,,,,6.0,3.0,6.0,4.0,0.01689528,0.01689528,0.0,Everton,Aston Villa,5.0,Michael Keane,DC,True,0.0,-1.3525368688752977,100.2121349323471,M. Keane,52.0,Everton,Aston Villa vs Everton,4
951,952,296.0,47.0,15.0,31,55.02,37.400000000000006,55.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.20'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '29.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '52.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '24.4'}]","[91, 117, 30, 35, 38, 215, 218]",True,107941.0,25.62,35.7,,,,,,,,,,,54.31666666666667,,,,6.0,4.0,2.0,4.0,0.01689528,0.01016549,-0.006729789999999999,Everton,Aston Villa,5.0,Michael Keane,DC,True,-29.30268871786403,0.0,-176.6906637239367,M. Keane,52.0,Everton,Aston Villa vs Everton,4
952,953,297.0,47.0,18.0,31,25.62,35.7,55.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '27.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.89'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '44.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '63.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 120, 128, 36, 38, 216, 218]",True,110189.0,66.885,18.632,,,,,,,,,,,54.36666666666667,,,,,,,,,,,Everton,Aston Villa,1.0,Jordan Pickford,GK,True,38.301624395056685,0.0,-22.470930998210626,J. Pickford,52.0,Everton,Aston Villa vs Everton,4
953,954,558.0,47.0,20.0,24,45.045,46.647999999999996,55.0,SecondHalf,BallRecovery,Successful,[],[93],False,344259.0,,,,,,,,,,,,,54.400000000000006,,,,,,,,,,,Aston Villa,Everton,14.0,Pau Torres,DC,True,0.0,0.0,,P. Torres,53.0,Aston Villa,Aston Villa vs Everton,4
954,955,559.0,47.0,22.0,24,45.045,46.647999999999996,55.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '85.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '51.5'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.03'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '46.6'}, {'type': {'value': 4, 'displayName': 'Throughball'}}]","[91, 120, 124, 128, 130, 36, 38, 217, 218]",True,344259.0,90.19500000000001,35.02,,,,,,,,,,,54.43333333333334,,,,,,,,,,,Aston Villa,Everton,14.0,Pau Torres,DC,True,46.43448298092719,0.0,-14.442196533389216,P. Torres,53.0,Aston Villa,Aston Villa vs Everton,4
955,956,299.0,47.0,27.0,31,10.395000000000001,33.388000000000005,55.0,SecondHalf,Clearance,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '2.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '0.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '35.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.49'}]","[91, 94, 95, 215]",True,107941.0,2.7300000000000004,0.0,,,,,,,,,,,54.51666666666667,,,,,,,,,,,Everton,Aston Villa,5.0,Michael Keane,DC,True,0.0,0.0,-102.92955342361455,M. Keane,53.0,Aston Villa,Aston Villa vs Everton,4
956,957,561.0,47.0,39.0,24,84.63,68.0,55.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.65'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '94.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '86.6'}]","[91, 212, 36, 38, 217]",True,89925.0,90.92999999999999,64.464,,,,,,,,,,,54.71666666666667,,,,9.0,7.0,10.0,7.0,0.02756312,0.03485072,0.007287600000000002,Aston Villa,Everton,12.0,Lucas Digne,DL,True,6.07882196026182,0.0,-29.30418349069381,L. Digne,53.0,Aston Villa,Aston Villa vs Everton,4
957,958,1040.0,47.0,40.0,24,91.03500000000001,63.104,55.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '79.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '94.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.02'}]","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,369813.0,83.05499999999999,64.05600000000001,,,,,,,,,,,54.733333333333334,,,,10.0,7.0,9.0,7.0,0.03485072,0.02756312,-0.007287600000000002,Aston Villa,Everton,41.0,Jacob Ramsey,AML,True,-4.933848057357089,0.0,173.19686666649685,J. Ramsey,53.0,Aston Villa,Aston Villa vs Everton,4
958,959,1041.0,47.0,41.0,24,83.05499999999999,64.05600000000001,55.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '85.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.55'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '85.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 120, 29, 36, 38, 217, 218]",True,89925.0,89.355,58.412000000000006,,,,,,,,,,,54.75,,,,,,,,,,,Aston Villa,Everton,12.0,Lucas Digne,DL,True,8.21983471132394,0.0,-41.856303880825365,L. Digne,53.0,Aston Villa,Aston Villa vs Everton,4
959,960,615.0,47.0,42.0,31,15.645000000000001,9.588000000000001,55.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '19.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.23'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '15.9'}]","[91, 117, 30, 36, 37, 215, 218]",True,80464.0,20.895,10.812000000000001,,,,,,,,,,,54.76666666666667,,,,1.0,1.0,2.0,1.0,0.00878589,0.00942382,0.0006379300000000001,Everton,Aston Villa,27.0,Idrissa Gueye,DMC,True,5.386740696229367,0.0,13.123671887491456,I. Gueye,54.0,Everton,Aston Villa vs Everton,4
960,961,301.0,47.0,43.0,31,24.044999999999998,14.348000000000003,55.0,SecondHalf,BallRecovery,Successful,[],[93],False,357427.0,,,,,,,,,,,,,54.78333333333334,,,,,,,,,,,Everton,Aston Villa,7.0,Dwight McNeil,AMC,True,0.0,0.0,,D. McNeil,54.0,Everton,Aston Villa vs Everton,4
961,962,303.0,47.0,44.0,31,30.87,12.308000000000002,55.0,SecondHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '37.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '30.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.77'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.2'}]","[91, 117, 30, 36, 37, 216, 218]",True,357427.0,39.58500000000001,20.808000000000003,,,,,,,,,,,54.800000000000004,,,,3.0,1.0,4.0,2.0,0.0105949,0.01269174,0.002096839999999999,Everton,Aston Villa,7.0,Dwight McNeil,AMC,True,10.506655311232635,0.0,44.28446400351566,D. McNeil,54.0,Everton,Aston Villa vs Everton,4
962,963,302.0,47.0,45.0,31,40.214999999999996,18.292,55.0,SecondHalf,Dispossessed,Successful,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '562'}]","[91, 70]",True,141469.0,,,,,,,,,,,,,54.81666666666667,,,,,,,,,,,Everton,Aston Villa,9.0,Dominic Calvert-Lewin,FW,True,0.0,0.0,,D. Calvert-Lewin,54.0,Everton,Aston Villa vs Everton,4
963,964,562.0,47.0,46.0,24,64.78500000000001,49.708,55.0,SecondHalf,Tackle,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '302'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 143]",True,301440.0,,,,,,,,,,,,,54.833333333333336,,,,,,,,,,,Aston Villa,Everton,4.0,Ezri Konsa,DC,True,0.0,0.0,,E. Konsa,55.0,Aston Villa,Aston Villa vs Everton,4
